18-04-21 17:51       235.73      9900.00         7.89     12633.33      5168.49         0.00         0.00         0.00 
18-04-22 14:50       149.47     12900.00         7.89     12782.80      5317.96         0.00         0.00         0.00 
18-04-23 13:43       636.88     12900.00         7.96     13419.67      5900.29         0.00         0.00         0.00 
18-04-24 13:14       573.69     12900.00         8.10     13993.36      6366.79         0.00         0.00         0.00 
18-04-25 13:10      1271.28     16900.00         9.36     15264.64      6669.78         0.00         0.00         0.00 
18-04-26 14:40       292.27     16900.00         9.49     15556.91      6861.18         0.00         0.00         0.00 
18-04-28 02:39       103.68     16900.00         9.49     15660.59      6964.18         0.00         0.00         0.00 
18-04-28 17:02       104.81     16900.00         9.49     15765.41      7069.00         0.00         0.00         0.00 
18-04-29 20:36       201.68     16900.00         9.75     15967.08      7069.00         0.00         0.00         0.00 
18-04-30 13:54       116.08     16900.00         9.76     16083.16      7178.19         0.00         0.00         0.00 
18-05-01 12:49        10.91     16900.00         9.77     16094.06      7184.92         0.00         0.00         0.00 
18-05-02 14:32      5491.90     16900.00         9.90     21585.96     12566.98         0.00         0.00         0.00 
18-05-03 14:41      5759.18     16900.00        11.36     27345.14     15532.28         2.93         0.93         0.00 
18-05-04 12:06      7437.70     17100.00        12.90     34782.84     15738.35      2222.16      2220.23         0.00 
18-05-05 12:34      4049.33     17100.00        13.81     38832.17     15800.00      3081.87      3080.01         0.00 
18-05-06 12:15      8603.56     17300.00        19.43     47435.73     15836.76      5250.60      5248.85         0.00 
18-05-07 13:25       830.84     17300.00        19.44     48266.57     16000.00      5584.40      5582.66         0.00 
18-05-08 12:13      5653.11     22300.00        19.47     53919.67     19627.87      6596.80      6595.09         0.00 
18-05-09 13:00      6445.41     22300.00        22.37     60365.08     20472.15      8285.01      8283.31         0.00 
18-05-10 12:18      8251.86     27300.00        22.64     68616.94     24172.94      8709.68      8707.98         0.00 
18-05-11 14:01       795.91     27300.00        22.72     69412.86     24172.94      9079.61      9077.91         0.00 
18-05-12 12:41      1007.81     27300.00        22.78     70420.67     24172.94      9574.62      9572.96         0.00 
18-05-13 12:08       812.88     27300.00        22.78     71233.55     24277.08      9928.77      9927.12         0.00 
18-05-14 16:12      1033.77     32300.00        22.93     72267.31     24384.25     10390.43     10388.91         0.00 
18-05-15 14:27      5777.91     32300.00        23.69     78045.22     24384.25     13104.45     13103.25         0.00 
18-05-16 12:33      5065.26     32300.00        24.18     83110.49     26996.68     14317.13     14316.37         0.00 
18-05-17 12:35      2477.63     32300.00        24.67     85588.12     27096.98     15480.57     15480.24         0.00 
18-05-18 12:11      3494.30     32300.00        25.12     89082.42     29504.35     15964.45     15964.42         0.00 
18-05-19 14:15       898.73     32300.00        25.13     89981.15     29605.35     16363.09     16363.07         0.00 
18-05-20 14:59       718.44     32300.00        25.14     90699.59     29706.35     16719.47     16619.45         0.00 
18-05-21 16:50      1898.64     32300.00        25.75     92598.23     29706.35     17637.41     17537.93         0.00 
18-05-22 14:58      1346.03     38300.00        26.25     93944.26     29807.35     18256.98     18157.98         0.00 
18-05-23 12:55      1273.29     38300.00        26.38     95217.55     29807.35     18893.05     18794.19         0.00 
18-05-24 12:38       935.18     38300.00        26.48     96152.73     29807.35     19358.17     19259.39         0.00 
18-05-25 19:26      3313.97     38300.00        26.48     99466.70     29807.35     21015.10     20916.33         0.00 
18-05-26 12:40      6588.03     38300.00        29.40    106054.73     29807.35     23332.51     23234.11         0.00 
18-05-27 12:20      4538.20     38300.00        29.65    110592.93     33829.88     23572.91     23474.71         0.00 
18-05-28 13:38      6025.20     38300.00        32.10    116618.13     33829.88     25756.18     25658.27         0.00 
18-05-29 15:23      3783.79     38300.00        33.67    120401.92     33877.89     27520.15     27423.55         0.00 
18-05-30 12:09       605.59     38300.00        33.69    121007.51     33884.80     27819.19     27722.62         0.00 
18-05-31 12:43      5852.70     38300.00        36.45    126860.21     35889.05     28696.13     28599.59         0.00 
18-06-01 14:26       900.94     38300.00        36.46    127761.15     36389.05     28896.55     28800.01         0.00 
18-06-02 15:25      1088.84     38300.00        36.46    128849.99     36490.05     29390.47     29293.93         0.00 
18-06-03 12:21      1236.56     45300.00        36.78    130086.55     36490.05     30001.61     29905.37         0.00 
18-06-04 13:16      1162.13     46300.00        36.81    131248.68     36490.05     30573.67     30477.44         0.00 
18-06-05 12:29      4608.14     46300.00        37.21    135856.81     40725.23     30613.20     30516.99         0.00 
18-06-06 12:11       710.61     50300.00        37.65    136567.42     40725.23     30966.29     30870.51         0.00 
18-06-07 13:45       874.94     50300.00        37.65    137442.36     40826.23     31352.76     31256.99         0.00 
18-06-08 13:20      1744.94     50300.00        38.00    139187.30     40924.27     32175.47     32080.04         0.00 
18-06-09 12:10      1676.32     50300.00        38.57    140863.63     40924.27     33013.35     32918.49         0.00 
18-06-10 12:54      4575.05     50300.00        39.49    145438.68     40924.27     35171.17     35076.90         0.00 
18-06-11 12:15      1896.88     50300.00        40.14    147335.56     40926.55     36118.10     36024.47         0.00 
18-06-12 12:45      3793.50     50300.00        42.36    151129.06     40926.55     37449.97     37357.10         0.00 
18-06-13 12:11      1863.17     50300.00        42.92    152992.22     40945.87     38370.63     38278.32         0.00 
18-06-14 13:54       946.53     50300.00        43.45    153938.76     40946.98     38841.09     38749.30         0.00 
18-06-15 12:38       212.44     50300.00        43.57    154151.20     40946.98     38904.43     38812.64         0.00 
18-06-16 13:34       119.37     50300.00        43.64    154270.57     40946.98     38963.52     38871.81         0.00 
18-06-17 13:13       793.75     50300.00        44.16    155064.32     40946.98     39349.54     39258.32         0.00 
18-06-18 13:09       836.83     50300.00        44.69    155901.15     40946.98     39763.26     39672.56         0.00 
18-06-19 17:53       646.64     50300.00        45.10    156547.79     40951.98     40077.85     39987.54         0.00 
18-06-20 16:16        80.18     50300.00        45.18    156627.97     40951.98     40094.53     40004.24         0.00 
18-06-21 16:14        28.37     50300.00        45.19    156656.34     40951.98     40106.72     40016.43         0.00 
18-06-22 14:34      1245.29     50300.00        45.97    157901.63     40951.98     40726.95     40637.44         0.00 
18-06-23 12:25       456.43     50300.00        46.26    158358.06     41178.17     40729.29     40639.77         0.00 
18-06-24 13:34      2004.13     50300.00        47.13    160362.19     41305.85     41580.98     41492.11         0.00 
18-06-25 17:41       298.77     50300.00        47.17    160660.97     41305.85     41727.53     41638.70         0.00 
18-06-26 15:45      1196.43     50300.00        47.24    161857.39     41315.52     42298.98     42210.16         0.00 
18-06-27 12:07       996.83     50300.00        47.33    162854.22     41317.52     42793.99     42705.24         0.00 
18-06-28 14:47       457.82     50300.00        47.47    163312.04     41317.52     43022.28     42933.67         0.00 
18-06-29 13:14      1043.40     50300.00        47.52    164355.44     41345.29     43527.33     43438.76         0.00 
18-06-30 12:35       536.85     50300.00        47.53    164892.30     41345.29     43795.68     43707.13         0.00 
18-07-01 20:14       641.92     50300.00        47.81    165534.22     41345.29     44116.50     44028.23         0.00 
18-07-02 21:17      1415.81     50200.00        47.82    166950.03     41445.34     44773.88     44685.61         0.00 
18-07-03 15:39       738.06     50200.00        48.10    167688.09     41445.34     45138.02     45050.03         0.00 
18-07-04 20:41        98.10     50200.00        48.13    167786.19     41445.34     45179.36     45091.38         0.00 
18-07-05 13:33      2790.01     50200.00        51.16    170576.20     41445.34     45408.70     45320.71         0.00 
18-07-06 12:37        23.99     50200.00        51.17    170600.19     41449.34     45418.68     45330.71         0.00 
18-07-07 13:14       142.48     50200.00        51.24    170742.66     41449.34     45423.68     45423.68         0.00 
18-07-08 12:36        90.12     50200.00        51.28    170832.78     41449.60     45423.68     45423.68         0.00 
18-07-09 13:42       461.40     50200.00        51.36    171294.18     41763.23     45423.68     45423.68         0.00 
18-07-10 14:00      1000.47     50200.00        52.16    172294.66     41763.23     45423.68     45423.68         0.00 
18-07-11 13:54       695.06     50200.00        52.16    172989.72     41763.23     45423.68     45423.68         0.00 
18-07-12 21:09      1059.92     50200.00        52.25    174049.63     41763.23     45423.68     45423.68         1.00 
18-07-13 12:45        22.49     50200.00        52.27    174072.13     41763.23     45423.68     45423.68         1.00 
18-07-14 20:08        86.93     50200.00        52.32    174159.06     41763.23     45423.68     45423.68         1.00 
18-07-15 20:32      1484.02     50200.00        53.59    175643.08     42235.00     45423.68     45423.68       481.60 
18-07-16 14:58      9658.46     50200.00        59.49    185301.54     45128.27     45423.68     45423.68      1512.47 
18-07-17 12:28      1169.96     50200.00        59.94    186471.50     45128.27     45423.68     45423.68      1653.43 
18-07-18 12:45      3173.75     50200.00        61.69    189645.25     45148.28     45423.68     45423.68      2120.61 
18-07-19 16:39     13917.22     50200.00        68.80    203562.47     48513.70     45423.68     45423.68      4502.36 
18-07-20 12:11      3594.16     50200.00        71.98    207156.63     48513.70     45423.68     45423.68      5446.97 
18-07-21 12:06      1401.97     50200.00        73.17    208558.59     48513.70     45423.68     45423.68      5713.99 
18-07-22 13:01       620.24     50200.00        73.97    209178.83     48513.70     45423.68     45423.68      6016.83 
18-07-23 12:18       159.90     54200.00        74.15    209338.73     48515.84     45423.68     45423.68      6017.83 
18-07-24 13:28       530.75     54200.00        74.21    209869.49     48944.10     45423.68     45423.68      6017.83 
18-07-25 17:31       173.79     54200.00        74.21    210043.28     48944.10     45423.68     45423.68      6017.83 
18-07-26 17:17       296.61     54200.00        74.24    210339.88     48961.87     45423.68     45423.68      6017.83 
18-07-27 12:16       131.39     54200.00        74.24    210471.27     48963.95     45423.68     45423.68      6017.83 
18-07-29 08:07         7.41     54200.00        74.25    210478.68     48963.95     45423.68     45423.68      6017.83 
18-07-29 12:14      1377.32     54200.00        74.28    211856.00     48964.95     45423.68     45423.68      6017.83 
18-07-30 17:59      3739.77     54200.00        75.37    215595.77     48976.95     45423.68     45423.68      6017.83 
18-07-31 13:42      2541.18     54200.00        76.76    218136.95     48978.37     45423.68     45423.68      6017.83 
18-08-01 21:55      1075.53     54200.00        77.07    219212.48     48978.37     45423.68     45423.68      6017.83 
18-08-02 12:43      2395.90     54200.00        77.21    221608.38     49028.48     45423.68     45423.68      6017.83 
18-08-03 12:16      3070.69     54200.00        77.28    224679.07     52018.12     45423.68     45423.68      6017.83 
18-08-04 19:47      6646.20     54200.00        81.11    231325.27     52018.12     45423.68     45423.68      7110.17 
18-08-05 14:22      4042.51     54200.00        83.72    235367.78     52018.12     45423.68     45423.68      8112.55 
18-08-06 12:12      1397.47     59200.00        83.75    236765.25     53041.63     45423.68     45423.68      8112.55 
18-08-07 12:39      3795.87     59200.00        83.96    240561.12     55596.24     45423.68     45423.68      8112.55 
18-08-08 23:11        75.69     59200.00        84.02    240636.81     55596.24     45423.68     45423.68      8112.55 
18-08-09 21:35      1059.06     62200.00        84.03    241695.87     55596.24     45423.68     45423.68      8112.55 
18-08-10 15:58       752.11     62200.00        84.57    242447.98     55596.24     45423.68     45423.68      8154.31 
18-08-11 15:59      1933.14     62200.00        85.44    244381.12     55597.24     45423.68     45423.68      8154.31 
18-08-12 13:20     15928.87     62200.00       105.06    260309.99     55597.24     45423.68     45423.68      8154.31 
18-08-13 13:11      3932.32     62200.00       106.52    264242.31     55614.62     45423.68     45423.68      8191.26 
18-08-14 12:12      3657.74     62200.00       107.61    267900.04     55854.55     45423.68     45423.68      8283.11 
18-08-15 20:13      1092.71     62200.00       108.82    268992.76     55865.28     45423.68     45423.68      8293.81 
18-08-16 12:59       499.61     62200.00       109.22    269492.37     55865.28     45423.68     45423.68      8293.81 
18-08-17 13:38      1397.65     62200.00       110.80    270890.02     55865.28     45423.68     45423.68      8316.63 
18-08-18 14:38      4769.36     62200.00       114.50    275659.38     55893.80     45423.68     45423.68      9535.43 
18-08-20 06:00       399.45     62200.00       115.02    276058.83     55893.80     45423.68     45423.68      9535.43 
18-08-20 14:42      1791.22     62200.00       117.11    277850.05     55893.80     45423.68     45423.68      9535.43 
18-08-21 13:07      3566.09     62200.00       118.96    281416.14     55930.35     45423.68     45423.68      9744.45 
18-08-22 12:34      2640.77     62200.00       121.26    284056.91     55930.35     45423.68     45423.68      9744.45 
18-08-23 13:16      3214.12     62200.00       123.92    287271.03     55944.61     45423.68     45423.68      9820.72 
18-08-24 15:26       593.81     62200.00       124.51    287864.84     55944.61     45423.68     45423.68      9820.72 
18-08-25 14:15       990.60     62200.00       125.68    288855.45     55944.61     45423.68     45423.68      9826.49 
18-08-26 17:54       656.39     62200.00       126.32    289511.83     55944.61     45423.68     45423.68      9826.49 
18-08-27 15:36     13724.28     62200.00       143.80    303236.12     55944.61     45423.68     45423.68      9963.65 
18-08-28 14:36      1034.27     62200.00       144.65    304270.39     56249.61     45423.68     45423.68      9963.65 
18-08-29 15:15       531.22     62200.00       145.21    304801.60     56249.61     45423.68     45423.68      9963.65 
18-08-30 12:36      1779.42     62200.00       145.93    306581.02     56249.61     45423.68     45423.68      9963.65 
18-08-31 13:22      2173.34     62200.00       146.66    308754.37     56554.61     45423.68     45423.68      9963.65 
18-09-01 13:53       449.80     62200.00       146.78    309204.17     56907.89     45423.68     45423.68     10010.80 
18-09-02 12:08      1626.97     62200.00       147.81    310831.14     56907.89     45423.68     45423.68     10010.80 
18-09-03 17:09      1286.96     62200.00       149.06    312118.09     57213.39     45423.68     45423.68     10012.55 
18-09-04 12:18      1278.65     62200.00       150.50    313396.74     57213.39     45423.68     45423.68     10012.55 
18-09-05 16:46      2679.37     62200.00       151.83    316076.12     57213.39     45423.68     45423.68     10012.55 
18-09-06 12:21      3082.25     62200.00       153.00    319158.37     59213.39     45423.68     45423.68     10012.55 
18-09-07 15:03      7853.89     62200.00       160.05    327012.26     59213.39     45423.68     45423.68     10012.55 
18-09-08 14:07      2367.53     62200.00       160.61    329379.79     59213.39     45423.68     45423.68     10012.55 
18-09-09 14:15       762.49     62200.00       161.43    330142.28     59213.39     45423.68     45423.68     10012.55 
18-09-10 19:12       682.37     62200.00       161.77    330824.65     59243.61     45423.68     45423.68     10012.55 
18-09-11 16:19      6297.85     65200.00       165.79    337122.50     61323.58     45423.68     45423.68     10012.55 
18-09-12 14:40      1489.97     65200.00       167.01    338612.47     61323.58     45423.68     45423.68     10013.65 
18-09-13 13:21      2036.19     65200.00       168.46    340648.67     61323.58     45423.68     45423.68     10035.02 
18-09-14 13:11       284.32     65200.00       168.66    340932.98     61323.58     45423.68     45423.68     10045.00 
18-09-15 18:18       182.60     65200.00       168.72    341115.58     61323.58     45423.68     45423.68     10045.00 
18-09-16 14:43       306.77     65200.00       168.85    341422.35     61323.58     45423.68     45423.68     10045.00 
18-09-17 19:05       202.39     65200.00       168.97    341624.74     61323.58     45423.68     45423.68     10045.00 
18-09-18 19:34       153.38     65200.00       169.05    341778.12     61323.58     45423.68     45423.68     10058.16 
18-09-19 15:26     15887.09     65200.00       189.48    357665.22     61323.58     45423.68     45423.68     11536.55 
18-09-20 17:04       286.48     65200.00       189.55    357951.69     61370.58     45423.68     45423.68     11536.55 
18-09-21 13:21       948.50     65200.00       190.23    358900.20     61372.58     45423.68     45423.68     11659.83 
18-09-22 12:41       246.58     65200.00       190.39    359146.78     61372.58     45423.68     45423.68     11659.83 
18-09-23 20:22       116.36     65200.00       190.46    359263.13     61372.58     45423.68     45423.68     11659.83 
18-09-24 13:07       492.14     65200.00       190.62    359755.27     61375.58     45423.68     45423.68     11659.83 
18-09-25 13:07       211.82     65200.00       190.62    359967.09     61386.58     45423.68     45423.68     11659.83 
18-09-26 16:56       134.83     65200.00       190.74    360101.92     61386.58     45423.68     45423.68     11659.83 
18-09-27 13:58        46.05     65200.00       190.80    360147.98     61386.58     45423.68     45423.68     11659.83 
18-09-28 19:43        79.70     65200.00       190.85    360227.68     61386.58     45423.68     45423.68     11678.47 
18-09-29 15:12       318.07     65200.00       191.15    360545.75     61397.58     45423.68     45423.68     11749.29 
18-09-30 13:39        71.96     65200.00       191.24    360617.71     61397.58     45423.68     45423.68     11749.29 
18-10-01 18:48      1277.45     65200.00       192.09    361895.16     61399.13     45423.68     45423.68     11749.29 
18-10-02 15:06       170.26     65200.00       192.09    362065.42     61408.22     45423.68     45423.68     11749.29 
18-10-03 12:11       164.89     65200.00       192.13    362230.31     61408.22     45423.68     45423.68     11759.25 
18-10-04 20:52       471.64     65200.00       192.41    362701.95     61408.22     45423.68     45423.68     11759.25 
18-10-05 13:12       361.21     65200.00       192.48    363063.17     61408.22     45423.68     45423.68     11759.25 
18-10-06 16:50        54.04     65200.00       192.51    363117.21     61408.22     45423.68     45423.68     11759.25 
18-10-07 12:46       122.76     65200.00       192.54    363239.96     61409.22     45423.68     45423.68     11759.25 
18-10-08 16:09     25697.01     65200.00       225.42    388936.97     61409.22     45423.68     45423.68     11759.25 
18-10-10 04:24         2.44     65200.00       225.42    388939.41     61409.22     45423.68     45423.68     11759.25 
18-10-10 21:02         8.60     65200.00       225.42    388948.01     61409.22     45423.68     45423.68     11759.25 
