18-03-23 15:36     12633.33      9900.00         7.89     12633.33      5168.49         0.00         0.00         0.00 
18-04-22 18:20     79964.90     32300.00        25.75     92598.23     29706.35     17637.41     17537.93         0.00 
18-05-22 18:29     64029.75     50300.00        45.18    156627.97     40951.98     40094.53     40004.24         0.00 
18-06-21 19:45     50528.66     50200.00        71.98    207156.63     48513.70     45423.68     45423.68      5446.97 
18-07-21 15:36     68902.20     62200.00       115.02    276058.83     55893.80     45423.68     45423.68      9535.43 
18-08-20 18:12     65719.30     65200.00       169.05    341778.12     61323.58     45423.68     45423.68     10058.16 
18-09-19 18:56     49948.47     66200.00       226.38    391726.59     62405.02     45423.68     45423.68     11847.84 
18-10-19 19:30      2865.54     66200.00       227.77    394592.13     62589.50     45423.68     45423.68     11916.24 
